order_id,invoice_id,order_ts,invoice_ts,due_date,paid_ts,customer_id,account_name,industry,segment,region,country,state,city,sales_channel,sales_rep_id,product_family,sku,contract_type,term_months,quantity,unit_price_local,discount_pct,gross_amount_local,net_amount_local,currency,payment_status,days_to_pay_est
ORD-3526803032,INV-3168786368,2025-11-03 09:41:36,2025-11-05 09:41:36,2025-12-05 09:41:36,2025-12-01 09:41:36,CUST-08377655,Apex Retail,Travel,SMB,APAC,India,TN,Chennai,Partner,SR-057844,Support Automation,SUP-DEFLECT,Subscription,12,17,3856.43,0.1767,65559.35,53977.08,GBP,Paid,26
ORD-6835373072,INV-8389895855,2024-11-08 10:52:46,2024-11-09 10:52:46,2024-12-09 10:52:46,2024-11-15 10:52:46,CUST-25608606,Apex Systems,Healthcare,Enterprise,North America,Canada,ON,Toronto,Online,SR-984958,Analytics Suite,ANL-ENT,Subscription,24,19,22956.13,0.1478,872332.92,743427.17,GBP,Paid,6
ORD-7912065801,INV-8002023013,2024-04-24 19:08:55,2024-04-28 19:08:55,2024-05-28 19:08:55,,CUST-92035783,Evergreen Holdings,Travel,SMB,North America,USA,MA,Boston,Partner,SR-687355,Support Automation,SUP-ENT,Subscription,36,2,27122.49,0.0,162734.97,162734.97,USD,Net 30,33
ORD-7151204448,INV-2666666565,2025-08-18 00:08:03,2025-08-20 00:08:03,2025-09-19 00:08:03,2025-09-07 00:08:03,CUST-50465816,Sunrise Labs,Logistics,SMB,North America,USA,CA,San Francisco,Online,SR-246699,CRM Add-on,CRM-AUTO,Subscription,24,15,490059.56,0.0967,14701786.66,13280718.03,INR,Paid,18
ORD-7763985414,INV-4538127298,2025-03-26 18:00:59,2025-03-26 18:00:59,2025-04-25 18:00:59,,CUST-39518611,Cobalt Logistics,Travel,Mid-Market,North America,USA,CA,San Francisco,Partner,SR-823640,Support Automation,SUP-ENT,Subscription,12,7,23351.47,0.2783,163460.31,117964.15,GBP,Net 30,29
ORD-0556125597,INV-7069310608,2025-05-15 18:42:07,2025-05-17 18:42:07,2025-06-16 18:42:07,,CUST-34619607,BlueRock Systems,Manufacturing,Enterprise,APAC,India,HR,Gurugram,Direct,SR-438203,Support Automation,SUP-DEFLECT,Subscription,36,7,549683.94,0.2009,11543362.7,9224539.89,INR,Net 30,19
ORD-6675576741,INV-4847076099,2024-03-10 19:42:27,2024-03-14 19:42:27,2024-05-13 19:42:27,,CUST-58849754,Summit Logistics,Travel,Enterprise,North America,USA,CA,San Francisco,Direct,SR-699319,CRM Add-on,CRM-AUTO,Subscription,12,23,823408.56,0.1204,18938396.92,16658646.58,INR,Net 60,40
ORD-1287417899,INV-4575297494,2024-08-11 23:55:12,2024-08-13 23:55:12,2024-09-12 23:55:12,2024-09-04 23:55:12,CUST-44659323,Apex Systems,Travel,Mid-Market,EMEA,UK,,London,Online,SR-207135,AI Platform,AIP-DEV,Professional Services,1,16,9843.07,0.2229,13124.09,10198.83,USD,Paid,22
ORD-0153709133,INV-8206112042,2025-07-03 18:46:27,2025-07-04 18:46:27,2025-08-03 18:46:27,2025-08-14 18:46:27,CUST-59813467,Nimbus Logistics,SaaS,SMB,North America,USA,MA,Boston,Partner,SR-114376,Support Automation,SUP-AGENT,Professional Services,1,7,11351.38,0.3535,6621.64,4280.6,USD,Paid,41
ORD-9881319287,INV-8135081064,2025-08-18 12:41:18,2025-08-19 12:41:18,2025-09-18 12:41:18,,CUST-70245757,Quantum Industries,Logistics,Mid-Market,North America,USA,IL,Chicago,Direct,SR-177517,Analytics Suite,ANL-STD,Professional Services,3,5,7086.16,0.2802,8857.7,6375.79,USD,Net 30,15
ORD-3236851986,INV-3183710161,2024-11-07 11:11:12,2024-11-07 11:11:12,2024-12-07 11:11:12,,CUST-70718194,Vertex Works,SaaS,Enterprise,North America,USA,GA,Atlanta,Partner,SR-394607,CRM Add-on,CRM-AUTO,Subscription,24,3,8953.73,0.2209,53722.36,41855.0,USD,Net 30,21
ORD-1828644431,INV-8401891597,2025-07-29 09:19:05,2025-07-31 09:19:05,2025-08-30 09:19:05,,CUST-22818692,BlueRock Logistics,FinTech,Mid-Market,EMEA,Germany,,Berlin,Direct,SR-334295,Support Automation,SUP-AGENT,Subscription,24,3,15293.13,0.2892,91758.8,65223.87,USD,Net 30,30
ORD-5571194849,INV-4421286377,2025-08-24 19:51:05,2025-08-27 19:51:05,2025-09-26 19:51:05,,CUST-41948997,Pioneer Holdings,Retail,Mid-Market,APAC,India,MH,Mumbai,Direct,SR-124511,AI Platform,AIP-DEV,Subscription,12,7,11319.45,0.1473,79236.16,67565.13,USD,Net 30,42
ORD-6096327690,INV-1886038822,2024-10-04 09:25:33,2024-10-08 09:25:33,2024-11-07 09:25:33,2024-10-31 09:25:33,CUST-42753701,Evergreen Health,Manufacturing,Mid-Market,North America,USA,TX,Austin,Online,SR-028092,Analytics Suite,ANL-PRO,Subscription,12,12,12125.1,0.2347,145501.18,111344.8,USD,Paid,23
ORD-6621434836,INV-5275128792,2025-10-04 13:44:36,2025-10-06 13:44:36,2025-11-05 13:44:36,2025-10-12 13:44:36,CUST-62648330,Apex Holdings,Retail,Mid-Market,North America,USA,WA,Seattle,Partner,SR-474989,Analytics Suite,ANL-PRO,Subscription,12,16,12904.74,0.0406,206475.85,198101.79,USD,Paid,6
ORD-3062391191,INV-5758887194,2024-07-25 02:18:21,2024-07-25 02:18:21,2024-08-24 02:18:21,2024-08-05 02:18:21,CUST-13564121,Quantum Retail,Education,SMB,North America,Canada,ON,Toronto,Partner,SR-234222,CRM Add-on,CRM-INSIGHTS,Subscription,36,8,10904.0,0.2204,261696.11,204023.7,USD,Paid,11
ORD-5977235605,INV-1200915165,2024-06-20 07:36:56,2024-06-21 07:36:56,2024-08-20 07:36:56,,CUST-47794137,Apex Fin,Healthcare,SMB,North America,Canada,ON,Toronto,Partner,SR-753041,CRM Add-on,CRM-INSIGHTS,Subscription,12,24,10512.24,0.1614,252293.88,211573.76,USD,Net 60,47
ORD-7759599038,INV-6297550270,2025-05-02 06:23:16,2025-05-03 06:23:16,2025-06-02 06:23:16,2025-05-24 06:23:16,CUST-00468098,Cobalt Fin,Logistics,SMB,North America,USA,NJ,Jersey City,Online,SR-759201,Support Automation,SUP-DEFLECT,Subscription,36,5,4093.11,0.2022,61396.71,48981.4,USD,Paid,21
ORD-1159956077,INV-2116545410,2025-03-31 10:26:25,2025-03-31 10:26:25,2025-04-30 10:26:25,2025-05-01 10:26:25,CUST-91253996,Quantum Works,Retail,Mid-Market,EMEA,UK,,London,Online,SR-268402,Supply Chain Optimizer,SCO-EXEC,Subscription,12,20,19631.0,0.2667,392619.99,287925.35,GBP,Paid,31
ORD-5011027835,INV-2855906173,2024-04-09 12:03:04,2024-04-09 12:03:04,2024-05-09 12:03:04,2024-05-13 12:03:04,CUST-62489731,Summit Industries,Travel,SMB,North America,Canada,ON,Toronto,Partner,SR-494941,Supply Chain Optimizer,SCO-ENT,Subscription,12,5,40579.19,0.0506,202895.97,192633.16,USD,Paid,34
ORD-6614665465,INV-2618301143,2025-08-18 17:11:45,2025-08-20 17:11:45,2025-09-19 17:11:45,2025-09-04 17:11:45,CUST-38924768,Evergreen Group,Travel,SMB,North America,USA,WA,Seattle,Online,SR-998820,AI Platform,AIP-DEV,Subscription,24,16,8581.91,0.2864,274621.09,195975.58,USD,Paid,15
ORD-4454714954,INV-8603475386,2024-05-22 10:21:51,2024-05-24 10:21:51,2024-06-23 10:21:51,2024-06-18 10:21:51,CUST-99021365,Nimbus Holdings,Manufacturing,Enterprise,North America,USA,MA,Boston,Online,SR-658456,Analytics Suite,ANL-ENT,Usage-Based,6,3,29634.68,0.2091,44452.02,35158.08,USD,Paid,25
ORD-8503031962,INV-9080409937,2025-07-29 03:36:28,2025-08-01 03:36:28,2025-08-31 03:36:28,,CUST-08345844,Vertex Fin,Retail,SMB,North America,USA,MA,Boston,Direct,SR-944926,Support Automation,SUP-AGENT,Subscription,24,13,11942.77,0.1706,310512.0,257539.71,USD,Net 30,34
ORD-7024067988,INV-4505651869,2024-01-06 13:04:51,2024-01-07 13:04:51,2024-02-06 13:04:51,2024-02-16 13:04:51,CUST-96757168,Pioneer Retail,SaaS,SMB,North America,USA,IL,Chicago,Online,SR-058303,Analytics Suite,ANL-STD,Subscription,12,13,5379.21,0.0212,69929.72,68450.58,USD,Paid,40
ORD-1376631323,INV-3389433592,2025-07-23 01:18:45,2025-07-23 01:18:45,2025-08-22 01:18:45,2025-08-23 01:18:45,CUST-24695259,Sunrise Logistics,Travel,Mid-Market,EMEA,UK,,London,Direct,SR-773946,Support Automation,SUP-AGENT,Professional Services,1,1,15185.38,0.0809,1265.45,1163.13,USD,Paid,31
ORD-1185225711,INV-0587746117,2025-07-16 20:22:39,2025-07-18 20:22:39,2025-08-17 20:22:39,2025-07-24 20:22:39,CUST-34958879,Sunrise Holdings,Logistics,Mid-Market,North America,USA,NC,Raleigh,Direct,SR-596984,AI Platform,AIP-DEV,Usage-Based,1,5,921720.05,0.2352,384050.02,293710.88,INR,Paid,6
ORD-5376485218,INV-9379023574,2025-07-11 18:29:36,2025-07-12 18:29:36,2025-08-11 18:29:36,,CUST-81287712,Evergreen Logistics,SaaS,Mid-Market,North America,USA,FL,Miami,Inside Sales,SR-021007,AI Platform,AIP-BUS,Subscription,24,11,1641414.12,0.1414,36111110.71,31005241.4,INR,Net 30,48
ORD-1730452340,INV-2621571658,2025-04-20 05:24:20,2025-04-23 05:24:20,2025-05-23 05:24:20,2025-05-21 05:24:20,CUST-25652659,Sunrise Fin,FinTech,SMB,North America,USA,IL,Chicago,Online,SR-832082,Analytics Suite,ANL-STD,Usage-Based,3,16,5733.64,0.2588,22934.57,17000.17,USD,Paid,28
ORD-3618405524,INV-3613973947,2024-12-03 06:19:03,2024-12-05 06:19:03,2025-01-04 06:19:03,2025-01-06 06:19:03,CUST-44323255,Sunrise Health,Healthcare,Enterprise,APAC,India,TN,Chennai,Partner,SR-859071,Analytics Suite,ANL-STD,Subscription,24,7,7096.13,0.224,99345.87,77094.9,USD,Paid,32
ORD-4519776433,INV-4761516488,2025-05-19 00:39:50,2025-05-22 00:39:50,2025-07-21 00:39:50,,CUST-09402078,Apex Labs,Travel,SMB,North America,USA,NY,New York,Online,SR-614186,Analytics Suite,ANL-ENT,Subscription,24,15,22063.78,0.0667,661913.42,617732.34,USD,Net 60,62
ORD-4863962975,INV-3301867948,2024-07-17 08:44:44,2024-07-20 08:44:44,2024-08-19 08:44:44,2024-08-08 08:44:44,CUST-98558655,Cobalt Health,Travel,Mid-Market,North America,USA,NJ,Jersey City,Partner,SR-204356,CRM Add-on,CRM-INSIGHTS,Usage-Based,1,7,12205.93,0.1382,7120.13,6136.4,USD,Paid,19
ORD-2137198921,INV-6661672325,2025-07-12 00:55:02,2025-07-12 00:55:02,2025-08-11 00:55:02,2025-08-07 00:55:02,CUST-60094454,Sunrise Health,Retail,Mid-Market,North America,USA,TX,Austin,Partner,SR-423930,AI Platform,AIP-DEV,Subscription,12,3,9203.49,0.1313,27610.48,23985.7,USD,Paid,26
ORD-0573524704,INV-8689215172,2025-02-01 22:28:20,2025-02-04 22:28:20,2025-03-06 22:28:20,2025-03-01 22:28:20,CUST-93163603,Evergreen Industries,Travel,SMB,EMEA,Germany,,Berlin,Online,SR-893390,AI Platform,AIP-DEV,Subscription,12,9,736859.53,0.2311,6631735.8,5098842.9,INR,Paid,25
ORD-5183083646,INV-5025580419,2024-11-24 03:13:12,2024-11-28 03:13:12,2024-12-28 03:13:12,,CUST-91811663,Summit Health,Logistics,SMB,North America,USA,TX,Austin,Partner,SR-228563,Analytics Suite,ANL-ENT,Subscription,12,6,23473.54,0.1495,140841.24,119781.41,USD,Overdue,60
ORD-3825802612,INV-7505065855,2024-12-27 15:49:29,2024-12-28 15:49:29,2025-01-27 15:49:29,2025-01-25 15:49:29,CUST-97579133,Pioneer Holdings,SaaS,SMB,North America,USA,NY,New York,Partner,SR-069414,Analytics Suite,ANL-PRO,Usage-Based,1,23,906431.83,0.1363,1737327.67,1500503.7,INR,Paid,28
ORD-5544829822,INV-4561961806,2025-02-10 13:41:29,2025-02-14 13:41:29,2025-03-16 13:41:29,,CUST-88796978,BlueRock Retail,Manufacturing,SMB,EMEA,UK,,London,Direct,SR-180136,Support Automation,SUP-ENT,Usage-Based,3,7,26333.18,0.1868,46083.07,37474.82,USD,Net 30,27
ORD-3137196415,INV-2464088173,2024-01-27 05:41:04,2024-01-30 05:41:04,2024-02-29 05:41:04,2024-02-25 05:41:04,CUST-43180356,BlueRock Logistics,Retail,Enterprise,North America,USA,NC,Raleigh,Marketplace,SR-785885,Supply Chain Optimizer,SCO-EXEC,Subscription,12,11,25390.8,0.1157,279298.78,246972.53,USD,Paid,26
ORD-6276992807,INV-3695209971,2024-04-09 19:23:47,2024-04-10 19:23:47,2024-05-10 19:23:47,2024-05-18 19:23:47,CUST-18290256,Summit Industries,Logistics,Enterprise,APAC,India,UP,Lucknow,Direct,SR-996541,Support Automation,SUP-ENT,Subscription,12,19,3279342.29,0.2235,62307503.48,48380317.22,INR,Paid,38
ORD-7806248808,INV-8438555327,2024-06-24 02:36:46,2024-06-28 02:36:46,2024-07-28 02:36:46,2024-07-05 02:36:46,CUST-84360315,Pioneer Health,Education,Enterprise,North America,USA,NJ,Jersey City,Online,SR-424579,Supply Chain Optimizer,SCO-ENT,Subscription,12,7,48696.24,0.1595,340873.7,286514.51,USD,Paid,7
ORD-2443239122,INV-1848028621,2024-03-22 21:17:00,2024-03-22 21:17:00,2024-04-21 21:17:00,2024-03-22 21:17:00,CUST-41986534,Apex Labs,Logistics,Enterprise,EMEA,Germany,,Berlin,Partner,SR-343052,Support Automation,SUP-ENT,Subscription,12,11,36731.3,0.2668,404044.34,296261.33,USD,Paid,0
ORD-8365721727,INV-4997441952,2024-11-10 17:46:05,2024-11-10 17:46:05,2025-01-09 17:46:05,,CUST-78240442,Sunrise Industries,Travel,SMB,North America,USA,FL,Miami,Online,SR-254224,Analytics Suite,ANL-ENT,Subscription,36,16,21977.22,0.2211,1054906.66,821655.0,USD,Net 60,52
ORD-7395226797,INV-2620887004,2025-04-22 15:14:33,2025-04-23 15:14:33,2025-05-23 15:14:33,2025-05-07 15:14:33,CUST-02506214,Nimbus Holdings,Manufacturing,Mid-Market,North America,USA,IL,Chicago,Partner,SR-012790,Support Automation,SUP-DEFLECT,Subscription,24,20,479363.3,0.1627,19174531.9,16054165.92,INR,Paid,14
ORD-1907210557,INV-6572734191,2025-04-12 21:06:42,2025-04-16 21:06:42,2025-05-16 21:06:42,2025-05-05 21:06:42,CUST-71236419,Nimbus Holdings,Logistics,SMB,North America,USA,CA,San Francisco,Inside Sales,SR-654054,AI Platform,AIP-ENT,Subscription,12,19,35114.1,0.2892,667167.84,474201.82,USD,Paid,19
ORD-6820698772,INV-8345248263,2024-12-02 09:40:31,2024-12-03 09:40:31,2025-01-02 09:40:31,2025-01-08 09:40:31,CUST-20667271,Pioneer Holdings,Logistics,SMB,APAC,Australia,,Sydney,Inside Sales,SR-874530,Support Automation,SUP-ENT,Subscription,12,20,26351.44,0.0853,527028.86,482061.61,EUR,Paid,36
ORD-0460136568,INV-0091886320,2025-09-03 06:45:33,2025-09-05 06:45:33,2025-10-05 06:45:33,2025-09-20 06:45:33,CUST-65105615,Vertex Industries,Education,SMB,EMEA,Germany,,Berlin,Direct,SR-057713,Support Automation,SUP-ENT,Subscription,24,3,29716.72,0.1598,178300.29,149803.09,EUR,Paid,15
ORD-3672987575,INV-6314388534,2025-02-08 03:42:30,2025-02-09 03:42:30,2025-03-11 03:42:30,,CUST-54611733,Sunrise Fin,Retail,SMB,North America,USA,NC,Raleigh,Inside Sales,SR-086649,Supply Chain Optimizer,SCO-EXEC,Subscription,12,18,1745599.22,0.1562,31420785.9,26511485.31,INR,Net 30,32
ORD-5372642375,INV-6452073865,2024-02-26 22:11:05,2024-02-27 22:11:05,2024-04-27 22:11:05,,CUST-78183210,Nimbus Retail,Healthcare,Enterprise,North America,USA,GA,Atlanta,Partner,SR-915582,Supply Chain Optimizer,SCO-PLAN,Subscription,12,13,19448.99,0.184,252836.83,206326.49,USD,Net 60,55
ORD-9249283505,INV-7811484288,2025-06-30 09:38:02,2025-07-04 09:38:02,2025-08-03 09:38:02,,CUST-17825751,Apex Retail,Healthcare,Mid-Market,North America,USA,CA,San Francisco,Partner,SR-392637,Support Automation,SUP-AGENT,Subscription,24,13,1194014.58,0.0883,31044379.2,28304416.76,INR,Net 30,37
ORD-1584728039,INV-5520581786,2025-02-14 19:54:19,2025-02-17 19:54:19,2025-03-19 19:54:19,2025-03-19 19:54:19,CUST-47852335,Sunrise Logistics,Retail,Mid-Market,North America,USA,NJ,Jersey City,Online,SR-584063,Supply Chain Optimizer,SCO-ENT,Subscription,36,20,44595.55,0.1565,2675733.1,2257099.63,USD,Paid,30
ORD-1146436867,INV-4990926676,2025-03-29 07:58:40,2025-03-31 07:58:40,2025-04-30 07:58:40,,CUST-77637047,Vertex Logistics,Healthcare,SMB,North America,USA,GA,Atlanta,Partner,SR-046846,CRM Add-on,CRM-INSIGHTS,Usage-Based,1,11,7961.25,0.0851,7297.81,6677.1,GBP,Net 30,40
ORD-6721119794,INV-6110623992,2025-02-08 22:55:11,2025-02-09 22:55:11,2025-03-11 22:55:11,,CUST-12957939,Sunrise Systems,Healthcare,SMB,North America,Canada,ON,Toronto,Online,SR-987428,Supply Chain Optimizer,SCO-ENT,Usage-Based,3,6,39395.91,0.0012,59093.86,59021.19,USD,Net 30,21
ORD-6486258327,INV-1116020869,2025-01-30 20:52:50,2025-01-31 20:52:50,2025-03-02 20:52:50,2025-03-05 20:52:50,CUST-18017292,Pioneer Health,FinTech,SMB,North America,USA,GA,Atlanta,Partner,SR-127838,Analytics Suite,ANL-ENT,Subscription,12,22,26832.97,0.1281,590325.34,514731.66,USD,Paid,33
ORD-2907616242,INV-6870065610,2024-03-05 07:23:34,2024-03-06 07:23:34,2024-04-05 07:23:34,,CUST-71104844,Cobalt Systems,Healthcare,Mid-Market,North America,Canada,ON,Toronto,Online,SR-761796,CRM Add-on,CRM-INSIGHTS,Professional Services,1,14,11355.48,0.1697,13248.06,10999.46,USD,Overdue,88
ORD-9644497175,INV-3254846964,2025-02-03 11:40:52,2025-02-06 11:40:52,2025-03-08 11:40:52,,CUST-74799383,BlueRock Group,FinTech,Mid-Market,North America,USA,WA,Seattle,Partner,SR-547532,Support Automation,SUP-DEFLECT,Usage-Based,12,11,454202.0,0.04,4996221.98,4796490.77,INR,Overdue,71
ORD-3057702348,INV-7325365438,2025-07-22 19:03:20,2025-07-23 19:03:20,2025-08-22 19:03:20,,CUST-76071163,BlueRock Group,Manufacturing,Mid-Market,EMEA,Germany,,Berlin,Direct,SR-349997,Supply Chain Optimizer,SCO-ENT,Subscription,36,1,35566.38,0.3219,106699.14,72347.88,GBP,Net 30,28
ORD-9343384307,INV-0525013920,2024-08-05 05:25:43,2024-08-07 05:25:43,2024-09-06 05:25:43,2024-08-31 05:25:43,CUST-68555549,Apex Retail,SaaS,SMB,North America,USA,WA,Seattle,Online,SR-085057,Supply Chain Optimizer,SCO-ENT,Usage-Based,6,19,34195.04,0.1965,324852.92,261025.88,USD,Paid,24
ORD-6657366478,INV-0805560452,2025-03-07 00:34:06,2025-03-10 00:34:06,2025-04-09 00:34:06,2025-04-03 00:34:06,CUST-69792011,Nimbus Health,SaaS,SMB,North America,USA,WA,Seattle,Online,SR-622391,AI Platform,AIP-DEV,Subscription,12,9,7641.22,0.2095,68770.96,54364.28,USD,Paid,24
ORD-0884709979,INV-9019677276,2024-01-23 06:55:52,2024-01-26 06:55:52,2024-03-26 06:55:52,,CUST-33516749,Evergreen Group,Logistics,SMB,EMEA,UK,,London,Direct,SR-561852,Support Automation,SUP-DEFLECT,Usage-Based,1,20,383202.82,0.2184,638671.37,499189.22,INR,Net 60,62
ORD-8794075345,INV-6640127339,2024-09-05 14:10:26,2024-09-09 14:10:26,2024-10-09 14:10:26,2024-10-11 14:10:26,CUST-43228351,Evergreen Industries,Education,Enterprise,North America,USA,CA,San Francisco,Online,SR-015018,Analytics Suite,ANL-STD,Usage-Based,1,12,562412.07,0.0411,562412.07,539280.04,INR,Paid,32
ORD-4716912749,INV-9720619878,2024-11-08 03:16:31,2024-11-12 03:16:31,2024-12-12 03:16:31,2024-12-20 03:16:31,CUST-29930758,Vertex Works,SaaS,Mid-Market,EMEA,Germany,,Berlin,Inside Sales,SR-522395,Analytics Suite,ANL-PRO,Professional Services,3,20,1080267.87,0.3672,5401339.35,3417764.82,INR,Paid,38
ORD-5677492746,INV-0242722792,2025-12-03 08:00:05,2025-12-05 08:00:05,2026-01-04 08:00:05,2026-01-03 08:00:05,CUST-05308955,Quantum Group,Healthcare,SMB,EMEA,UK,,London,Partner,SR-775169,Support Automation,SUP-ENT,Subscription,12,13,25056.36,0.0,325732.62,325732.62,USD,Paid,29
ORD-6987683050,INV-2697800007,2024-06-02 22:02:45,2024-06-06 22:02:45,2024-07-06 22:02:45,2024-06-25 22:02:45,CUST-25228749,Nimbus Works,Manufacturing,SMB,APAC,Singapore,,Singapore,Direct,SR-556789,AI Platform,AIP-ENT,Subscription,24,13,2756514.33,0.1228,71669372.52,62865965.71,INR,Paid,19
ORD-2186110272,INV-0956513322,2024-07-16 01:48:06,2024-07-20 01:48:06,2024-08-19 01:48:06,2024-08-05 01:48:06,CUST-78171953,Apex Works,Manufacturing,Mid-Market,EMEA,Germany,,Berlin,Direct,SR-271794,CRM Add-on,CRM-AI,Subscription,36,17,3377.02,0.0,172228.15,172228.15,GBP,Paid,16
ORD-6499387105,INV-3751240638,2024-10-19 01:12:29,2024-10-19 01:12:29,2024-11-18 01:12:29,2024-11-09 01:12:29,CUST-10832038,Evergreen Labs,Retail,Mid-Market,North America,USA,IL,Chicago,Direct,SR-653099,AI Platform,AIP-ENT,Professional Services,1,19,37865.89,0.0419,59954.32,57442.62,USD,Paid,21
ORD-6224853761,INV-5809055046,2025-12-10 10:10:20,2025-12-12 10:10:20,2026-01-11 10:10:20,,CUST-60733107,Quantum Works,Healthcare,SMB,North America,USA,CA,San Francisco,Direct,SR-408445,Support Automation,SUP-DEFLECT,Subscription,36,20,5702.53,0.0528,342151.86,324083.74,USD,Net 30,37
ORD-7055808132,INV-2675098147,2025-09-02 00:18:29,2025-09-02 00:18:29,2025-10-02 00:18:29,,CUST-70153060,Quantum Industries,Education,Mid-Market,APAC,India,GJ,Ahmedabad,Partner,SR-143310,Analytics Suite,ANL-PRO,Subscription,12,23,12469.95,0.4408,286808.92,160387.43,USD,Net 30,39
ORD-2733272830,INV-2927932765,2024-01-25 00:40:03,2024-01-28 00:40:03,2024-02-27 00:40:03,,CUST-63221098,Nimbus Group,Healthcare,SMB,North America,USA,NY,New York,Direct,SR-257420,Support Automation,SUP-ENT,Usage-Based,3,18,27069.46,0.3094,121812.58,84120.29,USD,Net 30,26
ORD-7898315395,INV-1402951807,2024-06-16 04:23:30,2024-06-16 04:23:30,2024-07-16 04:23:30,2024-06-26 04:23:30,CUST-75787405,Sunrise Fin,Travel,SMB,North America,USA,GA,Atlanta,Partner,SR-416045,Support Automation,SUP-AGENT,Subscription,12,2,1049648.39,0.164,2099296.78,1755099.94,INR,Paid,10
ORD-9940347613,INV-1438344402,2025-08-10 02:27:14,2025-08-11 02:27:14,2025-09-10 02:27:14,,CUST-54852498,Sunrise Health,FinTech,Mid-Market,North America,USA,WA,Seattle,Inside Sales,SR-410686,Supply Chain Optimizer,SCO-ENT,Subscription,12,1,43675.4,0.093,43675.4,39612.53,USD,Overdue,81
ORD-9946435720,INV-2231492040,2024-02-11 19:27:39,2024-02-13 19:27:39,2024-04-13 19:27:39,,CUST-49712209,Cobalt Logistics,FinTech,Enterprise,APAC,India,KA,Bengaluru,Partner,SR-410262,AI Platform,AIP-BUS,Subscription,24,6,20835.2,0.0,250022.39,250022.39,USD,Net 60,61
ORD-2102644533,INV-3166532326,2025-09-03 02:56:41,2025-09-05 02:56:41,2025-10-05 02:56:41,,CUST-99991665,Cobalt Systems,Travel,SMB,North America,USA,TX,Austin,Partner,SR-414383,AI Platform,AIP-BUS,Subscription,24,7,15936.25,0.0599,223107.5,209750.9,USD,Net 30,24
ORD-8331466681,INV-8492506944,2024-07-20 12:33:47,2024-07-21 12:33:47,2024-08-20 12:33:47,2024-08-03 12:33:47,CUST-14795454,Sunrise Health,SaaS,Mid-Market,North America,USA,WA,Seattle,Online,SR-439674,CRM Add-on,CRM-INSIGHTS,Usage-Based,6,14,8800.81,0.0,61605.64,61605.64,GBP,Paid,13
ORD-5345449595,INV-5889402569,2025-10-18 16:55:36,2025-10-22 16:55:36,2025-11-21 16:55:36,,CUST-06828619,Evergreen Works,Travel,SMB,APAC,Singapore,,Singapore,Inside Sales,SR-563490,AI Platform,AIP-DEV,Usage-Based,1,22,736814.34,0.0733,1350826.28,1251759.44,INR,Net 30,19
ORD-8403338731,INV-0299750473,2024-07-28 15:01:12,2024-08-01 15:01:12,2024-08-31 15:01:12,2024-08-15 15:01:12,CUST-89143007,Vertex Health,FinTech,SMB,EMEA,Germany,,Berlin,Direct,SR-389071,Support Automation,SUP-ENT,Subscription,24,9,29073.98,0.108,523331.62,466797.88,USD,Paid,14
ORD-5932488595,INV-3563875973,2024-11-06 15:41:34,2024-11-09 15:41:34,2024-12-09 15:41:34,2024-12-05 15:41:34,CUST-67494913,Vertex Industries,Logistics,Enterprise,North America,USA,CA,San Francisco,Inside Sales,SR-308820,Support Automation,SUP-AGENT,Subscription,24,19,1464170.85,0.1614,55638492.26,46660362.08,INR,Paid,26
ORD-4325138949,INV-9290774178,2025-04-18 08:35:08,2025-04-18 08:35:08,2025-05-18 08:35:08,,CUST-14440901,Vertex Health,Retail,Enterprise,North America,USA,NY,New York,Online,SR-263607,Support Automation,SUP-ENT,Subscription,12,9,37382.16,0.121,336439.46,295741.31,USD,Net 30,27
ORD-5434856729,INV-6466018566,2024-03-31 21:19:56,2024-04-04 21:19:56,2024-05-04 21:19:56,,CUST-33840578,Cobalt Industries,SaaS,SMB,APAC,India,TS,Hyderabad,Partner,SR-958486,CRM Add-on,CRM-AI,Professional Services,1,23,316522.18,0.0943,606667.51,549452.51,INR,Net 30,33
